Customer_ID,Name,Age,Gender,State,City,Income,Income_Group,Education,Profession,Marital_Status,Family_Size,Spending_Score,Last_Purchase_Date,Total_Transactions,Total_Spent,Recency,Frequency,Preferred_Category,Mobile_App_Usage (mins/day),Website_Activity (mins/day),Customer_Lifetime_Value,Income_Norm,Spending_Score_Norm,Recency_Norm,Frequency_Norm
db6847fd,Krishna Manda,56,Other,Rajasthan,Jaipur,248694,Low Income,Others,Homemaker,Single,8,87,7/17/2024,459,177633,130,10,Healthcare,10,18,69081.64,-0.769866104,1.273185672,-0.501173527,-1.101600561
8ac99f92,Pushti Setty,35,Other,West Bengal,Durgapur,1038302,Middle Income,Others,Government Employee,Married,8,56,5/6/2024,20,11600,244,12,Luxury Goods,22,0,4933.27,-0.214368026,0.196892257,0.566189014,-0.962414682
d540e0ab,Jagdish Basak,61,Other,Punjab,Patiala,938418,Middle Income,Others,Student,Married,2,95,9/1/2024,306,73746,180,45,Technology,63,52,8491.92,-0.284637539,1.550938811,-0.033032062,1.334152329
6b8ca362,Anamika Dani,44,Male,Karnataka,Mangaluru,587769,Middle Income,Others,Business Owner,Divorced,8,39,2/21/2024,323,281979,151,20,Travel,100,3,58018.96,-0.531323041,-0.393333165,-0.304554112,-0.405671164
b4fa7fa8,Vivaan Goel,20,Male,Punjab,Amritsar,2699362,High Income,Others,Government Employee,Married,2,72,7/8/2024,357,39984,313,13,Technology,82,6,8629.93,0.954206302,0.752398536,1.212224237,-0.892821742
f4e5e786,Ishwar Menon,61,Female,Rajasthan,Udaipur,903243,Middle Income,Diploma,IT Professional,Single,8,29,12/5/2023,258,70176,214,6,Education,58,100,16372.74,-0.309383546,-0.740524589,0.285304135,-1.37997232
6dbd6842,Ekalinga Kala,19,Other,Kerala,Kozhikode,143576,Low Income,Diploma,Student,Single,3,60,12/3/2023,379,335036,225,14,Clothing,107,27,78410.42,-0.843817795,0.335768826,0.388295257,-0.823228802
41aa2176,Kavya Ghosh,37,Male,Tamil Nadu,Madurai,294467,Low Income,Others,Homemaker,Married,1,72,9/20/2024,163,109862,311,6,Healthcare,39,79,11096.58,-0.737664285,0.752398536,1.193498578,-1.37997232
9a510bbb,Kavya Naik,68,Other,Delhi NCR,Gurugram,4366862,High Income,Undergraduate,Government Employee,Divorced,3,2,3/2/2024,173,133556,48,36,Electronics,42,105,20137.1,2.127311241,-1.677941434,-1.268925531,0.707815871
02be5ab3,Priya Shroff,41,Other,Punjab,Patiala,839483,Middle Income,Undergraduate,Business Owner,Divorced,4,29,1/27/2024,71,38837,57,8,Food & Beverages,87,113,13449.84,-0.354239421,-0.740524589,-1.184660067,-1.240786441
4b861374,Libni Sen,21,Female,Karnataka,Mangaluru,4788647,High Income,Diploma,Government Employee,Single,8,96,6/15/2024,196,73500,147,3,Food & Beverages,100,10,32750.88,2.424041716,1.585657954,-0.342005429,-1.588751139
db09ace1,Meghana Deol,70,Female,Uttar Pradesh,Lucknow,4844529,High Income,Undergraduate,IT Professional,Single,1,60,4/23/2024,306,37026,150,6,Entertainment,56,110,18495.92,2.463355329,0.335768826,-0.313916941,-1.37997232
62671eeb,Rehaan Lala,31,Male,West Bengal,Siliguri,4385776,High Income,Postgraduate,Student,Single,7,56,7/5/2024,198,163350,64,10,Travel,94,6,56019.62,2.140617452,0.196892257,-1.119120262,-1.101600561
67ed9c66,Gautam Sarma,60,Female,Uttar Pradesh,Varanasi,1862926,High Income,Postgraduate,Business Owner,Married,5,59,2/10/2024,284,184032,257,32,Food & Beverages,17,46,41683,0.365764201,0.301049684,0.687905795,0.429444112
b1b67e27,Wriddhish Sharma,65,Male,Karnataka,Mysuru,4280714,High Income,Postgraduate,Student,Divorced,7,45,10/8/2024,456,363888,359,22,Clothing,44,86,174216.4,2.066705158,-0.18501831,1.642914385,-0.266485285
895890f0,Aarnav Balasubramanian,33,Male,Karnataka,Mysuru,4883184,High Income,Others,IT Professional,Single,1,27,7/15/2024,469,294063,25,14,Groceries,84,26,73148.17,2.490549555,-0.809962874,-1.484270605,-0.823228802
2a9739c1,Anirudh Murty,51,Female,Punjab,Amritsar,1008645,Middle Income,Undergraduate,Student,Divorced,8,91,2/17/2024,494,143260,307,20,Technology,50,25,66561.35,-0.235232058,1.412062242,1.156047261,-0.405671164
2785e9ff,Omkaar Krishnan,45,Other,Punjab,Amritsar,711617,Middle Income,Undergraduate,Business Owner,Married,3,30,4/16/2024,219,105120,15,36,Healthcare,13,44,16553.71,-0.444194585,-0.705805446,-1.577898898,0.707815871
5dfbf265,Bishakha Iyengar,35,Female,West Bengal,Kolkata,869718,Middle Income,Others,Homemaker,Divorced,2,51,9/6/2024,235,80840,163,31,Travel,19,2,24539.59,-0.332968759,0.023296545,-0.19220016,0.359851173
e7a254c3,Zayan Char,63,Male,Rajasthan,Kota,657031,Middle Income,Diploma,Business Owner,Married,5,74,6/17/2024,9,3942,269,48,Healthcare,66,104,1092.78,-0.482596448,0.82183682,0.800259747,1.542931148
8982feeb,Faras Sem,54,Other,Tamil Nadu,Madurai,1037118,Middle Income,Others,IT Professional,Divorced,8,68,12/26/2023,395,222385,233,26,Luxury Goods,7,28,79554.07,-0.215200983,0.613521966,0.463197892,0.011886474
4a059918,Onkar Kota,55,Other,Delhi NCR,New Delhi,3139735,High Income,Others,Government Employee,Divorced,5,97,11/12/2024,378,340956,270,22,Clothing,41,42,100549.77,1.264013643,1.620377096,0.809622576,-0.266485285
aa58ab1c,Mohammed Comar,20,Female,Kerala,Kochi,237116,Low Income,Diploma,Business Owner,Single,7,38,7/5/2024,327,277950,338,46,Groceries,56,90,94606.76,-0.778011356,-0.428052307,1.44629497,1.403745268
27243d12,Niharika Dayal,43,Other,Uttar Pradesh,Agra,1059664,Middle Income,Postgraduate,Homemaker,Married,6,66,6/7/2024,53,38425,172,25,Entertainment,10,108,7124.4,-0.199339619,0.544083681,-0.107934696,-0.057706466
8bb67633,Priya Goda,38,Other,Gujarat,Vadodara,1186844,Middle Income,Diploma,IT Professional,Single,5,81,6/28/2024,407,318274,212,47,Technology,80,43,123404.67,-0.109867064,1.064870817,0.266578476,1.473338208
ad6ed697,Max Pillay,44,Other,Maharashtra,Nagpur,219942,Low Income,Postgraduate,Student,Single,1,93,2/2/2024,430,129000,162,49,Groceries,15,35,15296.19,-0.790093458,1.481500527,-0.201562989,1.612524087
6917b968,Charan Deshmukh,54,Male,Kerala,Thrissur,4362412,High Income,Others,Government Employee,Divorced,1,35,10/25/2024,215,202100,268,26,Groceries,103,6,94244.64,2.124180616,-0.532209734,0.790896918,0.011886474
8309b87e,Indali Korpal,30,Male,Delhi NCR,New Delhi,305187,Middle Income,Postgraduate,Student,Single,7,34,1/4/2024,461,288586,246,49,Food & Beverages,18,17,54701.43,-0.730122645,-0.566928877,0.584914673,1.612524087
61cbf64d,Nimrat Nazareth,28,Other,Punjab,Chandigarh,241829,Low Income,Undergraduate,Homemaker,Divorced,3,17,8/29/2024,452,116164,183,2,Electronics,50,45,45133.93,-0.774695708,-1.157154298,-0.004943574,-1.658344079
2fb500c0,Ekanta Prashad,48,Other,Kerala,Kochi,748386,Middle Income,Others,Business Owner,Married,5,84,9/7/2024,380,48640,55,19,Technology,97,20,21909.36,-0.418327181,1.169028245,-1.203385726,-0.475264104
1d3b9b11,Mohini Ravi,44,Other,Tamil Nadu,Chennai,228214,Low Income,Undergraduate,Business Owner,Single,2,36,2/27/2024,266,263872,267,16,Education,46,102,96732.92,-0.784274013,-0.497490592,0.781534088,-0.684042923
00a7122c,Lajita Chanda,29,Female,Rajasthan,Jaipur,2399143,High Income,Diploma,Homemaker,Single,5,48,7/26/2024,147,27195,111,14,Education,40,26,2774.57,0.74299887,-0.080860883,-0.679067284,-0.823228802
4d9188b2,Vamakshi Bhakta,20,Other,Delhi NCR,Gurugram,200977,Low Income,Undergraduate,Student,Married,8,90,1/3/2024,20,8140,281,46,Entertainment,71,80,3249.8,-0.803435548,1.377343099,0.912613699,1.403745268
645f174d,Anusha Som,29,Other,Maharashtra,Mumbai,544031,Middle Income,Others,Student,Married,6,63,3/16/2024,288,86400,333,40,Education,92,79,26732.34,-0.562093214,0.439926254,1.399480823,0.98618763
718c0ce2,Elijah Babu,35,Other,Rajasthan,Jaipur,3223444,High Income,Diploma,Student,Married,5,19,3/23/2024,188,105656,199,23,Groceries,28,103,40496.57,1.322903863,-1.087716013,0.144861695,-0.196892345
57ef3565,Jhalak Sachdev,49,Female,Tamil Nadu,Madurai,727110,Middle Income,Postgraduate,IT Professional,Divorced,7,86,9/13/2024,426,394476,151,7,Entertainment,52,85,48578.78,-0.433295086,1.23846653,-0.304554112,-1.31037938
af185336,Noah Bedi,59,Female,Kerala,Thiruvananthapuram,182168,Low Income,Postgraduate,Homemaker,Married,3,86,12/23/2023,64,39872,263,27,Groceries,101,38,12279.65,-0.81666789,1.23846653,0.744082771,0.081479414
c74dcb5d,Niharika Sampath,49,Other,Tamil Nadu,Coimbatore,864972,Middle Income,Undergraduate,IT Professional,Married,6,29,2/16/2024,456,440496,304,17,Clothing,61,112,57287.98,-0.336307623,-0.740524589,1.127958773,-0.614449983
c114ee07,Lila Tella,41,Male,Uttar Pradesh,Lucknow,121918,Low Income,Diploma,Business Owner,Married,8,13,3/21/2024,391,367540,209,48,Electronics,102,102,123601.83,-0.859054441,-1.296030868,0.238489988,1.542931148
8fc7bc73,Vrishti Kakar,45,Male,West Bengal,Howrah,519612,Middle Income,Diploma,IT Professional,Single,6,99,8/15/2024,100,64200,295,32,Healthcare,73,0,19302.54,-0.579272254,1.689815381,1.043693309,0.429444112
a04dd585,Triya Puri,36,Male,Karnataka,Mysuru,865723,Middle Income,Postgraduate,Student,Divorced,8,5,12/9/2023,194,140844,83,42,Groceries,76,91,27187.83,-0.335779286,-1.573784007,-0.941226505,1.12537351
658534f7,Darsh Subramanian,27,Male,Punjab,Patiala,595237,Middle Income,Others,Homemaker,Single,7,63,11/8/2024,123,13653,113,1,Education,39,55,6150.12,-0.526069219,0.439926254,-0.660341626,-1.727937019
7f7395ff,Gautam Deep,65,Female,Maharashtra,Nagpur,160837,Low Income,Others,IT Professional,Married,2,15,1/29/2024,419,278216,185,28,Healthcare,104,25,109837.61,-0.831674488,-1.226592583,0.013782085,0.151072354
8bec2400,Warda Tandon,26,Male,Gujarat,Ahmedabad,261302,Low Income,Diploma,Government Employee,Married,2,12,7/3/2024,389,229121,236,16,Healthcare,23,22,24613.87,-0.760996234,-1.33075001,0.49128638,-0.684042923
97d71927,Vedika Dugar,19,Female,Kerala,Thiruvananthapuram,130137,Low Income,Undergraduate,Business Owner,Divorced,3,61,7/28/2024,457,168176,264,7,Food & Beverages,19,74,69819.52,-0.853272282,0.370487969,0.7534456,-1.31037938
f3b81640,Keya Sagar,67,Male,Uttar Pradesh,Kanpur,247745,Low Income,Postgraduate,Student,Divorced,3,68,12/25/2023,184,27968,124,30,Electronics,77,54,8142.87,-0.770533736,0.613521966,-0.557350503,0.290258233
9c3ac6ed,Anamika Goyal,23,Male,Uttar Pradesh,Varanasi,187184,Low Income,Undergraduate,Business Owner,Married,3,75,7/8/2024,457,170918,96,35,Luxury Goods,43,74,76497.5,-0.813139078,0.856555963,-0.819509724,0.638222932
3461da7c,Balveer Wadhwa,58,Female,West Bengal,Siliguri,3984931,High Income,Diploma,IT Professional,Divorced,7,71,11/18/2023,297,263142,310,10,Food & Beverages,90,22,72266.74,1.858618502,0.717679393,1.184135749,-1.101600561
84346b05,Manthan Kapoor,21,Male,West Bengal,Durgapur,2180336,High Income,Diploma,Government Employee,Single,4,25,2/29/2024,46,8924,324,23,Travel,63,73,1297.6,0.589065693,-0.879401159,1.315215359,-0.196892345
a1cabdb7,Ekiya Bhargava,61,Male,Delhi NCR,Noida,1009022,Middle Income,Postgraduate,Homemaker,Divorced,5,52,11/12/2024,246,25338,278,39,Entertainment,79,26,9036.68,-0.234966834,0.058015687,0.884525211,0.91659469
63171b91,Anusha Pandya,18,Male,Delhi NCR,Gurugram,121438,Low Income,Others,Business Owner,Divorced,3,16,1/12/2024,310,218240,108,20,Entertainment,65,31,103752.73,-0.859392126,-1.19187344,-0.707155772,-0.405671164
20b27612,Nachiket Bandi,43,Other,Uttar Pradesh,Lucknow,199544,Low Income,Others,Homemaker,Single,3,92,7/22/2024,242,31218,136,41,Education,32,55,5509.06,-0.80444368,1.446781384,-0.444996552,1.05578057
dd99a3d4,Damyanti Savant,47,Other,Maharashtra,Pune,759824,Middle Income,Diploma,Government Employee,Single,6,10,8/4/2024,210,94080,1,4,Entertainment,104,31,33611.5,-0.41028042,-1.400188295,-1.708978509,-1.5191582
8d84f28d,Upma Rama,43,Female,Maharashtra,Nagpur,820792,Middle Income,Undergraduate,Business Owner,Divorced,4,82,11/9/2024,205,140835,336,3,Education,51,49,46658.14,-0.367388749,1.09958996,1.427569311,-1.588751139
14c329fb,Ekantika Majumdar,23,Female,Maharashtra,Nagpur,269396,Low Income,Diploma,IT Professional,Divorced,7,9,7/20/2024,328,254856,0,12,Groceries,119,16,92428.19,-0.755302015,-1.434907437,-1.718341338,-0.962414682
03ff67b9,Vasatika Gala,26,Male,Rajasthan,Jaipur,226501,Low Income,Diploma,Homemaker,Married,4,21,6/16/2024,461,367878,2,31,Electronics,72,111,105163,-0.785479128,-1.018277728,-1.69961568,0.359851173
e4710c93,Ekavir Konda,43,Other,Gujarat,Rajkot,160970,Low Income,Undergraduate,Government Employee,Single,1,11,7/10/2024,397,148478,248,21,Electronics,30,7,59846.18,-0.831580921,-1.365469153,0.603640331,-0.336078224
ff49429e,Vincent Krish,21,Other,West Bengal,Kolkata,924042,Middle Income,Others,Student,Single,3,89,4/29/2024,93,39525,329,22,Food & Beverages,75,89,16875.84,-0.294751216,1.342623957,1.362029506,-0.266485285
7e792637,Rayaan Chaudhary,60,Other,Karnataka,Mangaluru,1946484,High Income,Others,Government Employee,Divorced,8,94,2/3/2024,20,11040,148,7,Luxury Goods,59,109,4698.29,0.42454819,1.516219669,-0.3326426,-1.31037938
3cd1c28b,Mahika Subramanian,46,Other,Uttar Pradesh,Varanasi,2237236,High Income,Undergraduate,Homemaker,Divorced,6,36,7/19/2024,491,158102,310,28,Technology,68,51,42392.42,0.629095481,-0.497490592,1.184135749,0.151072354
bf6e0dbb,Yauvani Kuruvilla,36,Other,Kerala,Kochi,2883908,High Income,Others,Student,Single,4,62,8/23/2024,249,75198,258,18,Technology,103,41,26556.78,1.084036481,0.405207111,0.697268625,-0.544857044
782f17ae,Divya Ahuja,52,Female,Maharashtra,Mumbai,133711,Low Income,Diploma,Student,Married,7,31,9/15/2024,362,116202,102,19,Luxury Goods,101,7,15773.29,-0.850757933,-0.671086304,-0.763332748,-0.475264104
99a904bd,Ganga Pathak,40,Female,Tamil Nadu,Coimbatore,1072012,Middle Income,Diploma,IT Professional,Single,7,88,2/9/2024,207,113643,365,4,Education,3,41,26212.26,-0.190652663,1.307904814,1.699091361,-1.5191582
982850db,Yashica Ramesh,34,Other,Maharashtra,Nashik,1109802,Middle Income,Undergraduate,Homemaker,Divorced,7,68,1/15/2024,496,215760,5,15,Food & Beverages,33,32,101930.97,-0.164066974,0.613521966,-1.671527192,-0.753635863
cc8d88c3,Girish Prakash,43,Male,Tamil Nadu,Coimbatore,3832626,High Income,Others,Homemaker,Divorced,7,62,10/29/2024,42,13860,84,20,Travel,72,35,4691.2,1.751470227,0.405207111,-0.931863676,-0.405671164
bd85f43e,Ekiya Sane,42,Other,Maharashtra,Nashik,3964637,High Income,Diploma,Student,Single,6,37,9/7/2024,118,15458,346,31,Electronics,31,93,4463.93,1.844341445,-0.462771449,1.521197604,0.359851173
45038a94,Anita Munshi,45,Female,Gujarat,Rajkot,184769,Low Income,Others,Business Owner,Single,2,60,3/31/2024,62,19282,235,4,Electronics,12,36,3674.7,-0.814838058,0.335768826,0.48192355,-1.5191582
936b813b,Kamya Brar,48,Other,Delhi NCR,New Delhi,4941023,High Income,Diploma,IT Professional,Single,4,34,8/16/2024,88,15312,286,32,Electronics,61,103,5390.53,2.53123994,-0.566928877,0.959427845,0.429444112
67538142,Wridesh Upadhyay,50,Male,Uttar Pradesh,Lucknow,253184,Low Income,Others,Student,Divorced,2,76,12/13/2023,308,224224,329,21,Entertainment,97,64,45911.41,-0.766707338,0.891275105,1.362029506,-0.336078224
5fc7b996,Rayaan Dugar,63,Male,Karnataka,Mysuru,297027,Low Income,Diploma,Government Employee,Divorced,4,71,7/25/2024,139,71863,105,6,Luxury Goods,52,100,10880.29,-0.735863296,0.717679393,-0.73524426,-1.37997232
19c82a18,Omkaar Dar,40,Male,Karnataka,Bengaluru,2360309,High Income,Others,IT Professional,Divorced,2,64,1/22/2024,191,164833,92,25,Entertainment,119,74,41892.31,0.715678716,0.474645396,-0.856961041,-0.057706466
4e0ded20,Atharv Varma,58,Male,Delhi NCR,Gurugram,567441,Middle Income,Postgraduate,Business Owner,Divorced,3,30,12/2/2023,486,70956,338,50,Clothing,15,101,31954.46,-0.545624017,-0.705805446,1.44629497,1.682117027
b20a504f,Libni Badami,59,Other,Maharashtra,Nashik,927103,Middle Income,Diploma,Homemaker,Married,3,79,5/21/2024,9,5400,318,48,Luxury Goods,64,61,1498.19,-0.292597769,0.995432533,1.259038383,1.542931148
995e7452,Arya Raghavan,29,Male,Delhi NCR,Noida,167337,Low Income,Others,Homemaker,Divorced,6,11,1/9/2024,131,63535,302,16,Groceries,106,18,16949.36,-0.827101665,-1.365469153,1.109233114,-0.684042923
20f93dfc,Dalbir Menon,61,Male,Uttar Pradesh,Kanpur,1198536,Middle Income,Undergraduate,Business Owner,Single,5,5,2/9/2024,57,31635,312,26,Travel,115,39,9555.05,-0.101641611,-1.573784007,1.202861408,0.011886474
aa56f8b9,Pranav Gulati,52,Male,West Bengal,Kolkata,923920,Middle Income,Undergraduate,Student,Divorced,7,27,9/16/2024,80,59600,228,19,Luxury Goods,21,91,23181.47,-0.294837045,-0.809962874,0.416383745,-0.475264104
909ef77e,Krisha Sridhar,44,Female,Rajasthan,Jaipur,280595,Low Income,Others,Student,Divorced,1,8,8/18/2024,429,132990,296,28,Electronics,87,19,36506.98,-0.747423393,-1.46962658,1.053056139,0.151072354
9c9d4f58,Ridhi Lata,30,Other,West Bengal,Kolkata,234715,Low Income,Undergraduate,Homemaker,Divorced,5,57,1/14/2024,339,250860,318,30,Electronics,70,50,57037.43,-0.779700487,0.231611399,1.259038383,0.290258233
c0e280d8,Alexander Bhatnagar,48,Female,Rajasthan,Jodhpur,3687641,High Income,Undergraduate,Government Employee,Single,7,53,7/10/2024,146,126874,67,1,Food & Beverages,22,25,32479.85,1.649471655,0.092734829,-1.091031774,-1.727937019
66e30dac,Waida Lala,49,Male,Tamil Nadu,Trichy,239545,Low Income,Undergraduate,Homemaker,Single,3,70,7/16/2024,298,62878,125,2,Food & Beverages,55,21,23323.05,-0.776302528,0.682960251,-0.547987674,-1.658344079
a6260b0b,Vrishti Gupta,63,Other,Uttar Pradesh,Lucknow,1141053,Middle Income,Undergraduate,Student,Single,6,9,6/17/2024,172,79980,181,36,Education,88,120,13100.91,-0.142081546,-1.434907437,-0.023669233,0.707815871
3e039707,Yug Chowdhury,36,Other,Gujarat,Surat,2077739,High Income,Others,Student,Single,2,97,9/26/2024,225,125325,348,41,Healthcare,1,73,47012.61,0.516887554,1.620377096,1.539923263,1.05578057
492f91c3,Dipta Halder,23,Female,Tamil Nadu,Coimbatore,151057,Low Income,Undergraduate,Student,Divorced,8,40,4/24/2024,62,12152,346,38,Entertainment,67,75,5969.3,-0.838554828,-0.358614022,1.521197604,0.847001751
fc96f720,Samarth Yogi,59,Other,Uttar Pradesh,Kanpur,373340,Middle Income,Postgraduate,Business Owner,Divorced,6,90,9/10/2024,67,54203,323,23,Healthcare,112,53,23172.81,-0.682176246,1.377343099,1.30585253,-0.196892345
30ca9c00,Veer Iyer,54,Male,Gujarat,Surat,263247,Low Income,Postgraduate,IT Professional,Married,8,81,11/22/2023,340,167960,340,32,Groceries,4,48,37268.28,-0.759627905,1.064870817,1.465020628,0.429444112
ca7bd8a2,Rushil Kala,68,Other,Delhi NCR,Noida,3286855,High Income,Diploma,IT Professional,Married,4,65,2/14/2024,441,209034,227,20,Travel,64,19,45158.62,1.367514212,0.509364539,0.407020916,-0.405671164
734d0eab,Vyanjana Dubey,39,Female,Maharashtra,Nagpur,3165371,High Income,Postgraduate,Homemaker,Single,4,56,10/23/2024,194,54902,41,40,Technology,82,71,13008.56,1.282048856,0.196892257,-1.334465336,0.98618763
1de40aad,Abdul Dara,70,Other,Kerala,Thiruvananthapuram,189145,Low Income,Postgraduate,Business Owner,Divorced,2,24,11/11/2024,130,45500,133,4,Education,8,64,22061.63,-0.811759493,-0.914120301,-0.47308504,-1.5191582
1356309d,Devansh Gill,31,Female,Gujarat,Rajkot,221670,Low Income,Postgraduate,IT Professional,Single,2,17,10/10/2024,68,27336,300,16,Groceries,10,62,4335.75,-0.788877791,-1.157154298,1.090507456,-0.684042923
0344b9e1,Lakshit Gulati,51,Other,Tamil Nadu,Trichy,272711,Low Income,Undergraduate,Business Owner,Divorced,6,92,10/25/2024,340,304980,168,36,Education,57,105,84735.6,-0.752969875,1.446781384,-0.145386014,0.707815871
162ddf02,Wazir Sekhon,55,Male,Uttar Pradesh,Varanasi,269627,Low Income,Diploma,Government Employee,Single,7,9,5/29/2024,82,52890,1,50,Clothing,14,29,23654.82,-0.755139504,-1.434907437,-1.708978509,1.682117027
be29b69c,Chavvi Aurora,36,Male,Kerala,Kozhikode,150365,Low Income,Undergraduate,Business Owner,Married,4,71,7/5/2024,64,14400,317,14,Entertainment,63,111,6352.23,-0.839041657,0.717679393,1.249675554,-0.823228802
b2ade3ae,Matthew Dash,23,Female,Delhi NCR,Gurugram,597042,Middle Income,Diploma,Government Employee,Single,1,87,12/16/2023,146,27448,259,33,Education,106,18,9099.32,-0.524799381,1.273185672,0.706631454,0.499037052
3e303cf8,Fitan Nadig,29,Male,Uttar Pradesh,Agra,159128,Low Income,Diploma,Business Owner,Divorced,7,2,3/26/2024,169,52052,247,46,Entertainment,55,55,11024.73,-0.832876789,-1.677941434,0.594277502,1.403745268
2c199844,Saksham Sachdeva,29,Male,Rajasthan,Kota,4131004,High Income,Diploma,Government Employee,Divorced,2,17,8/4/2024,11,7359,195,27,Travel,51,95,3268.14,1.961382495,-1.157154298,0.107410378,0.081479414
3320b122,Viraj Sandhu,47,Female,Maharashtra,Nagpur,953882,Middle Income,Postgraduate,IT Professional,Divorced,4,93,6/22/2024,163,102853,280,50,Technology,77,108,15364,-0.273758442,1.481500527,0.90325087,1.682117027
88afd3fa,Amruta Srinivasan,22,Other,West Bengal,Howrah,3621422,High Income,Others,Homemaker,Single,2,9,12/27/2023,404,387032,280,19,Groceries,110,82,172131.51,1.602885846,-1.434907437,0.90325087,-0.475264104
9cdb5789,Aahana Cheema,70,Female,Delhi NCR,New Delhi,140621,Low Income,Others,Homemaker,Divorced,6,12,8/12/2024,413,245322,146,24,Technology,119,83,105877.35,-0.84589667,-1.33075001,-0.351368258,-0.127299405
7d524b0a,Warda Sehgal,66,Female,Punjab,Amritsar,2607143,High Income,Diploma,Student,Single,6,22,3/28/2024,396,91872,246,50,Groceries,94,1,31656.16,0.889329202,-0.983558586,0.584914673,1.682117027
04d6c3d5,Divya Barad,29,Female,Karnataka,Bengaluru,4789735,High Income,Diploma,Homemaker,Single,4,47,11/2/2024,384,206592,293,21,Electronics,29,120,99771.97,2.424807136,-0.115580025,1.024967651,-0.336078224
ae9918f5,Tanvi Sidhu,43,Female,Punjab,Ludhiana,3209088,High Income,Diploma,Homemaker,Divorced,4,3,9/22/2024,168,54600,258,14,Travel,1,20,22257.82,1.312804256,-1.643222292,0.697268625,-0.823228802
4a18d89a,Niharika Sarna,66,Other,Uttar Pradesh,Varanasi,3020345,High Income,Diploma,Student,Single,7,44,12/3/2023,91,55146,277,34,Education,109,91,18240.09,1.18002144,-0.219737452,0.875162382,0.568629992
57f6a4b2,Harsh Munshi,18,Male,Rajasthan,Udaipur,217388,Low Income,Postgraduate,Homemaker,Divorced,4,73,2/17/2024,494,466336,221,1,Travel,70,57,57794.66,-0.791890226,0.787117678,0.35084394,-1.727937019
7c3608ed,Anvi Dara,34,Male,West Bengal,Kolkata,232950,Low Income,Undergraduate,IT Professional,Single,1,46,6/4/2024,61,46421,68,2,Travel,13,112,18315.91,-0.780942184,-0.150299168,-1.081668945,-1.658344079
712a27f8,Udarsh Oza,24,Female,Tamil Nadu,Trichy,3111511,High Income,Others,IT Professional,Married,1,6,11/16/2024,317,308441,220,15,Technology,113,81,153600.43,1.244157743,-1.539064865,0.341481111,-0.753635863
ebc0b9c0,Aachal Dua,21,Female,Uttar Pradesh,Kanpur,1936001,High Income,Others,Government Employee,Single,5,15,2/24/2024,124,66712,155,49,Travel,26,60,16601.47,0.417173282,-1.226592583,-0.267102795,1.612524087
39dc522f,Akshay Vig,48,Male,Kerala,Kozhikode,1687221,High Income,Diploma,Student,Single,7,33,10/28/2024,416,79872,17,6,Travel,29,37,18046.42,0.242153764,-0.601648019,-1.55917324,-1.37997232
b2f9f0f2,Praneel Datta,68,Male,Karnataka,Mysuru,240285,Low Income,Postgraduate,Business Owner,Divorced,4,76,5/13/2024,185,95460,231,12,Clothing,23,111,28664.41,-0.775781929,0.891275105,0.444472233,-0.962414682
3.11E+27,David Boase,33,Male,West Bengal,Durgapur,271095,Low Income,Undergraduate,Business Owner,Single,7,98,4/22/2024,226,202044,236,12,Food & Beverages,51,59,46493.3,-0.754106749,1.655096239,0.49128638,-0.962414682
927aa7d6,Ekani Lall,37,Other,Rajasthan,Udaipur,153978,Low Income,Diploma,Student,Single,1,48,9/5/2024,152,69768,246,36,Travel,18,12,22571.87,-0.836499871,-0.080860883,0.584914673,0.707815871
5da4f690,Shravya Sheth,29,Other,Karnataka,Hubli-Dharwad,3154959,High Income,Others,Student,Married,3,76,3/10/2024,41,28741,263,37,Groceries,48,75,3897.16,1.274723898,0.891275105,0.744082771,0.777408811
c2bc953a,Jeet Ben,44,Male,Uttar Pradesh,Agra,461850,Middle Income,Others,Homemaker,Married,7,12,9/20/2024,129,84624,117,4,Luxury Goods,118,78,37951.19,-0.619908469,-1.33075001,-0.622890309,-1.5191582
ac496820,Rohan Arya,69,Other,Kerala,Kozhikode,250973,Low Income,Diploma,Student,Married,1,69,7/19/2024,498,408858,350,47,Education,106,25,165349.41,-0.768262802,0.648241108,1.558648921,1.473338208
a3be1b66,Jason Bhasin,50,Female,Maharashtra,Pune,894588,Middle Income,Diploma,Student,Divorced,8,56,2/11/2024,182,77532,311,48,Education,117,66,19142.3,-0.315472435,0.196892257,1.193498578,1.542931148
1cecc543,Sanya Raju,19,Other,Punjab,Chandigarh,376932,Middle Income,Others,IT Professional,Married,8,91,8/26/2024,159,99216,244,37,Travel,99,12,36934.56,-0.679649233,1.412062242,0.566189014,0.777408811
df9e414e,Pooja Vala,32,Male,Uttar Pradesh,Agra,870010,Middle Income,Diploma,Homemaker,Single,6,16,4/18/2024,125,81125,85,37,Clothing,21,92,38888.96,-0.332763334,-1.19187344,-0.922500847,0.777408811
46fdb51b,Falan Gill,69,Male,Gujarat,Surat,129278,Low Income,Undergraduate,IT Professional,Single,3,15,7/4/2024,21,13398,123,9,Healthcare,54,57,4850.89,-0.853876598,-1.226592583,-0.566713333,-1.171193501
8ad90c9b,Rayaan Khatri,30,Other,West Bengal,Durgapur,1147435,Middle Income,Diploma,Student,Married,2,46,4/24/2024,487,296096,253,24,Food & Beverages,66,116,36174.76,-0.137591737,-0.150299168,0.650454478,-0.127299405
