Customer_ID,Name,Age,Gender,State,City,Income,Income_Group,Education,Profession,Marital_Status,Family_Size,Spending_Score,Last_Purchase_Date,Total_Transactions,Total_Spent,Recency,Frequency,Preferred_Category,Mobile_App_Usage (mins/day),Website_Activity (mins/day),Customer_Lifetime_Value,Income_Norm,Spending_Score_Norm,Recency_Norm,Frequency_Norm,Cluster
bc408557,Sachi Bhalla,65,Male,Maharashtra,Pune,131689,Low Income,Others,IT Professional,Married,4,55,2024-10-02,48,47808,209,27,Groceries,69,95,14036.38,-0.8521804326089322,0.1621731142850126,0.2384899882660945,0.0814794138155354,3
20b5d9a3,Teerth Varghese,48,Male,Maharashtra,Pune,3422788,High Income,Undergraduate,Student,Single,1,87,2024-05-05,67,66464,248,33,Electronics,22,65,12970.59,1.46314460086425,1.273185672007214,0.6036403314812988,0.499037052091255,4
869d1acb,Ishita Venkataraman,27,Female,Kerala,Kozhikode,230668,Low Income,Diploma,Student,Divorced,5,47,2024-09-25,29,16008,118,8,Education,4,103,4645.88,-0.7825475967422073,-0.1155800251455378,-0.6135274792360489,-1.2407864407242433,2
6a8e957b,Chakradev Krish,39,Other,Gujarat,Ahmedabad,1073536,Middle Income,Postgraduate,Government Employee,Divorced,1,93,2024-02-02,93,66216,239,44,Technology,20,1,22242.65,-0.1895805117917169,1.481500526580127,0.5193748676624056,1.264559388930074,3
01215e59,Finn Saha,66,Other,Punjab,Ludhiana,123837,Low Income,Others,Student,Married,5,82,2024-09-22,56,25984,341,21,Groceries,53,120,2635.42,-0.8577044026149488,1.0995899598631202,1.474383457609863,-0.3360782244601841,3
e67006ad,Chakrika Luthra,56,Other,Gujarat,Ahmedabad,2437987,High Income,Undergraduate,Government Employee,Married,8,10,2024-10-15,259,102305,95,10,Electronics,26,100,50811.89,0.7703260596142228,-1.4001882950118334,-0.8288725534398873,-1.1016005612990034,1
bab315e1,Qarin Ganesan,33,Other,Karnataka,Mangaluru,846931,Middle Income,Undergraduate,Business Owner,Single,8,48,2024-02-21,248,179056,311,40,Travel,87,70,64657.97,-0.3489996691036636,-0.080860882716719,1.193498578213552,0.9861876300795944,3
aeefc17d,Anya Wagle,33,Other,Tamil Nadu,Madurai,802114,Middle Income,Postgraduate,IT Professional,Married,4,92,2024-06-12,47,10105,257,10,Food & Beverages,16,18,1359.72,-0.3805289309171695,1.4467813841513082,0.6879057953001921,-1.1016005612990034,2
76b3d665,Jeet Kar,64,Female,Punjab,Chandigarh,566490,Middle Income,Diploma,Student,Married,7,61,2024-10-22,459,133569,0,44,Electronics,115,44,55120.54,-0.5462930558149879,0.3704879688579254,-1.7183413381948722,1.264559388930074,0
50d4fc92,Jhalak Bhatia,41,Other,Punjab,Chandigarh,583960,Middle Income,Postgraduate,Homemaker,Married,2,22,2023-12-30,107,19260,239,17,Entertainment,119,0,5420.85,-0.5340027150094465,-0.983558585866008,0.5193748676624056,-0.6144499833106639,1
bed0ecac,Ishita Wadhwa,59,Female,Tamil Nadu,Madurai,171011,Low Income,Diploma,IT Professional,Married,8,80,2024-08-12,308,303380,63,5,Education,89,109,135763.88,-0.8245169648839465,1.0301516750054829,-1.128483091462619,-1.449565259862103,2
695ae367,Kala Sodhi,59,Male,Punjab,Patiala,204097,Low Income,Postgraduate,Homemaker,Single,7,5,2024-02-18,314,110842,320,34,Luxury Goods,8,16,47979.57,-0.8012405930526848,-1.5737840071559277,1.2777640420324452,0.5686299918038749,1
82118b55,Jeet Andra,52,Female,Gujarat,Vadodara,4603524,High Income,Diploma,Business Owner,Married,5,3,2023-12-12,454,314622,99,6,Healthcare,41,28,60512.01,2.293805610673737,-1.643222292013565,-0.7914212361870459,-1.3799723201494831,4
33eb4e92,Devansh Krishna,67,Female,Maharashtra,Nashik,2779536,High Income,Postgraduate,Government Employee,Married,6,7,2024-07-13,202,48076,63,10,Electronics,117,33,21962.7,1.0106096092302423,-1.50434572229829,-1.128483091462619,-1.1016005612990034,4
ce9bcebd,Pahal Chakrabarti,33,Other,Delhi NCR,Ghaziabad,1522818,High Income,Others,Government Employee,Single,8,81,2024-08-10,21,12978,44,10,Education,37,45,4546.8,0.1264944108067519,1.0648708174343011,-1.306376848413616,-1.1016005612990034,2
67734674,Lopa Patla,45,Male,Tamil Nadu,Madurai,182147,Low Income,Diploma,Government Employee,Single,6,96,2024-04-08,391,226389,148,47,Food & Beverages,66,3,111523.65,-0.816682664070523,1.5856579538665834,-0.3326425998397378,1.473338208067934,3
81f8c476,Saumya Sha,56,Male,Punjab,Chandigarh,205668,Low Income,Diploma,Government Employee,Divorced,4,12,2024-03-18,51,25755,34,13,Electronics,93,114,8748.34,-0.8001353769447566,-1.3307500101541958,-1.4000051415457198,-0.8928217421611436,0
52ca6825,Bahadurjit Buch,42,Male,Rajasthan,Jodhpur,739510,Middle Income,Others,Government Employee,Single,2,64,2023-12-29,203,200970,297,10,Healthcare,44,83,89801.34,-0.4245715465891852,0.4746453961443818,1.062418967828607,-1.1016005612990034,1
daaded06,Odika Upadhyay,40,Male,West Bengal,Kolkata,232156,Low Income,Diploma,IT Professional,Married,4,23,2024-01-05,280,258720,357,49,Clothing,21,15,91862.88,-0.7815007720645516,-0.948839443437189,1.624188726621229,1.612524087493174,3
b4e650ec,Alka Ram,56,Male,Delhi NCR,Ghaziabad,4376615,High Income,Postgraduate,Student,Married,3,31,2024-04-29,414,46782,142,17,Travel,4,95,12876.38,2.134172585954527,-0.6710863040066386,-0.388819575719,-0.6144499833106639,4
37ddb7f1,Advik Trivedi,19,Male,Delhi NCR,Ghaziabad,4599585,High Income,Diploma,Government Employee,Married,4,1,2024-08-05,375,54000,173,40,Entertainment,7,103,9867.77,2.291034480025023,-1.7126605768712029,-0.0985718670094786,0.9861876300795944,4
69982cc0,Yashawini Rastogi,55,Other,Tamil Nadu,Coimbatore,620157,Middle Income,Diploma,IT Professional,Single,7,11,2024-08-17,46,45126,126,41,Clothing,50,5,15340.91,-0.5085377198097796,-1.3654691525830147,-0.5386248447303659,1.0557805697922145,0
e2cf8e5c,Triveni Tripathi,20,Other,Gujarat,Surat,239158,Low Income,Postgraduate,Student,Single,3,75,2024-09-12,122,103822,362,32,Clothing,76,102,17021.59,-0.7765747865854217,0.8565559628613886,1.6710028731872806,0.429444112378635,3
8143371e,Umang Rau,36,Male,Uttar Pradesh,Varanasi,4351646,High Income,Undergraduate,IT Professional,Divorced,2,24,2024-10-15,127,123063,65,9,Groceries,43,28,45048.77,2.1166066145994287,-0.9141203010083702,-1.1097574328361983,-1.1711935010116232,4
ad56f137,Aishani Ram,35,Male,Tamil Nadu,Trichy,3491566,High Income,Others,IT Professional,Divorced,7,61,2023-12-25,317,79884,308,3,Food & Beverages,56,13,34063.82,1.5115306947350873,0.3704879688579254,1.1654100902739208,-1.5887511392873428,4
e38e1609,Dipta Dash,55,Male,Uttar Pradesh,Varanasi,355959,Middle Income,Others,Homemaker,Divorced,8,25,2024-05-29,19,8208,114,42,Luxury Goods,15,85,2831.72,-0.6944039739679035,-0.8794011585795514,-0.6509787964888903,1.1253735095048345,0
261f0075,Udarsh Vaidya,31,Other,Karnataka,Bengaluru,2675192,High Income,Diploma,Student,Divorced,1,11,2024-10-03,253,170016,124,27,Food & Beverages,10,80,71613.54,0.9372024357320504,-1.3654691525830147,-0.5573505033567866,0.0814794138155354,4
b31faf10,Vidhi Palla,51,Other,West Bengal,Kolkata,134495,Low Income,Postgraduate,Student,Divorced,5,16,2024-02-07,196,78792,341,49,Education,94,82,30540.49,-0.850206380158998,-1.1918734404389206,1.474383457609863,1.612524087493174,1
2f790f58,Ryan Ahuja,48,Other,Karnataka,Mangaluru,4598023,High Income,Others,IT Professional,Divorced,8,40,2024-06-14,135,25380,156,22,Travel,51,31,9316.81,2.289935595517968,-0.3586140221472694,-0.2577399653340549,-0.2664852847475642,4
0483c5f4,Andrew Gera,59,Other,Rajasthan,Udaipur,244416,Low Income,Postgraduate,Government Employee,Single,6,100,2024-01-06,494,170924,217,46,Food & Beverages,113,94,44903.97,-0.7728757246532215,1.7245345235818583,0.3133926227717775,1.403745268355314,3
892bbfc3,Netra Mander,45,Other,Tamil Nadu,Chennai,3762504,High Income,Postgraduate,Government Employee,Divorced,4,17,2024-02-24,305,200995,129,38,Luxury Goods,25,119,87779.65,1.7021386144358186,-1.1571542980101015,-0.5105363567907348,0.8470017506543546,4
af18a333,Anvi Thakkar,32,Male,Uttar Pradesh,Agra,4021590,High Income,Postgraduate,Business Owner,Divorced,1,96,2024-01-31,11,4411,137,23,Electronics,12,56,1262.94,1.8844085192981253,1.5856579538665834,-0.4356337222850518,-0.1968923450349443,4
c1a8f063,Bhavini Varghese,45,Male,Delhi NCR,Ghaziabad,212574,Low Income,Diploma,Business Owner,Single,4,86,2024-07-07,398,390438,266,39,Entertainment,72,35,42275.71,-0.7952769285416044,1.2384665295783954,0.7721712591190855,0.9165946903669744,3
0b021e86,Saanvi Chaudry,55,Other,Maharashtra,Pune,356118,Middle Income,Undergraduate,Government Employee,Married,8,20,2024-01-13,114,54720,98,23,Entertainment,60,22,23791.05,-0.6942921156858153,-1.0529968707236457,-0.8007840655002562,-0.1968923450349443,0
1b853b0f,Aadi Viswanathan,47,Female,West Bengal,Kolkata,388026,Middle Income,Others,Business Owner,Single,5,66,2024-05-05,450,301050,330,36,Education,20,1,113222.3,-0.6718444800576977,0.5440836810020194,1.371392335164549,0.7078158712291147,3
a08dad24,Edhitha Subramanian,65,Other,Uttar Pradesh,Kanpur,142233,Low Income,Others,IT Professional,Single,2,95,2023-11-25,29,12412,94,42,Luxury Goods,44,70,4180.2,-0.844762610430705,1.550938811437765,-0.8382353827530976,1.1253735095048345,3
e1cc8168,Waida Chawla,53,Other,Tamil Nadu,Coimbatore,3184444,High Income,Undergraduate,Homemaker,Single,5,3,2024-05-27,53,7950,207,32,Travel,84,98,1790.39,1.2954669254803943,-1.643222292013565,0.2197643296396738,0.429444112378635,4
11ace87f,Qabil Johal,40,Female,Uttar Pradesh,Kanpur,224483,Low Income,Diploma,Government Employee,Divorced,8,67,2024-05-25,203,128296,27,16,Healthcare,101,62,22197.25,-0.786898813564318,0.5788028234308382,-1.4655449467381922,-0.6840429230232838,2
25b8ce8c,Vasana Ratta,49,Male,Punjab,Chandigarh,1637623,High Income,Others,IT Professional,Married,5,52,2024-03-17,403,331669,265,22,Education,26,22,134814.97,0.2072610150528985,0.0580156869985561,0.762808429805875,-0.2664852847475642,1
84ac95b4,Tanvi Salvi,27,Male,Kerala,Thrissur,4085665,High Income,Others,Homemaker,Divorced,4,39,2024-02-24,427,138348,225,41,Food & Beverages,8,95,64255.65,1.929485999957259,-0.3933331645760882,0.3882952572774604,1.0557805697922145,4
03bc4397,Leela Singhal,41,Male,Rajasthan,Kota,805087,Middle Income,Diploma,Government Employee,Divorced,2,58,2024-03-07,409,96524,356,46,Travel,1,109,13774.77,-0.3784373920954824,0.266330541571469,1.6148258973080185,1.403745268355314,3
3856f469,Gaurangi Pillai,38,Male,Tamil Nadu,Madurai,768448,Middle Income,Undergraduate,IT Professional,Single,4,2,2024-09-21,383,299889,316,23,Food & Beverages,114,109,88405.53,-0.4042133392491304,-1.6779414344423838,1.2403127247796035,-0.1968923450349443,1
64536e88,Samarth Cheema,55,Other,Kerala,Kozhikode,187992,Low Income,Undergraduate,Student,Married,5,44,2024-11-09,252,213948,92,34,Education,112,76,25235.29,-0.812570641059167,-0.2197374524319942,-0.8569610413795183,0.5686299918038749,0
0449d4ee,Michael Mall,23,Male,Tamil Nadu,Madurai,267762,Low Income,Others,Government Employee,Married,4,63,2023-11-18,193,44776,234,5,Healthcare,55,65,16014.38,-0.7564515519888729,0.439926253715563,0.4725607210963537,-1.449565259862103,2
dc683fb8,Pavani Thakur,53,Male,West Bengal,Howrah,156341,Low Income,Undergraduate,Student,Married,3,34,2024-04-30,163,76121,310,41,Technology,93,89,29047.54,-0.8348374743068024,-0.5669288767201822,1.1841357489003417,1.0557805697922145,3
d114c6bf,Bhavini Kara,53,Female,Tamil Nadu,Coimbatore,126102,Low Income,Diploma,Homemaker,Single,2,86,2024-11-08,195,161655,365,33,Electronics,78,86,68115.91,-0.8561109497285978,1.2384665295783954,1.6990913611269118,0.499037052091255,3
d317a1d7,Chatresh Rai,39,Female,Maharashtra,Nagpur,4107773,High Income,Others,Homemaker,Single,3,52,2024-06-11,255,182070,284,4,Electronics,20,119,58755.4,1.9450392257459768,0.0580156869985561,0.940702186756872,-1.519158199574723,4
001564fc,Unnati Tata,55,Other,Delhi NCR,Ghaziabad,3902665,High Income,Postgraduate,IT Professional,Married,3,86,2024-06-07,235,230770,19,3,Luxury Goods,120,62,63024.94,1.8007434488745986,1.2384665295783954,-1.5404475812438752,-1.5887511392873428,4
1c141a81,Advay Baria,60,Male,Tamil Nadu,Chennai,4485198,High Income,Postgraduate,IT Professional,Single,8,69,2024-05-22,215,67510,358,5,Technology,99,8,15453.72,2.210561943463863,0.6482411082884758,1.6335515559344391,-1.449565259862103,4
6552387b,Chavvi Modi,35,Male,Kerala,Kochi,245290,Low Income,Undergraduate,Business Owner,Divorced,7,12,2024-02-17,196,42336,39,7,Food & Beverages,103,50,7797.94,-0.7722608558573404,-1.3307500101541958,-1.353190994979668,-1.310379380436863,2
382a98de,Zarna Dutta,33,Female,Kerala,Kozhikode,989804,Middle Income,Postgraduate,Student,Married,8,68,2024-04-01,216,61776,0,21,Luxury Goods,61,20,22790.41,-0.2484869122685109,0.613521965859657,-1.7183413381948722,-0.3360782244601841,2
e62b49bc,Oeshi Mallick,24,Other,Rajasthan,Jaipur,1549859,High Income,Diploma,Homemaker,Married,1,36,2024-07-02,205,48790,278,32,Food & Beverages,118,53,9801.26,0.1455180573850372,-0.4974905918625446,0.8845252108776098,0.429444112378635,1
f49701c0,Simon Apte,27,Other,Maharashtra,Mumbai,154368,Low Income,Undergraduate,Student,Single,6,9,2024-04-03,62,6262,349,33,Electronics,119,35,2800.1,-0.8362255019203876,-1.4349074374406523,1.5492860921155458,0.499037052091255,1
b9faf49f,Samaksh Mohanty,65,Female,Delhi NCR,Noida,280127,Low Income,Others,Business Owner,Married,2,4,2024-09-22,327,135705,332,12,Luxury Goods,22,73,45610.46,-0.7477526359006921,-1.6085031495847462,1.3901179937909696,-0.9624146818737636,1
98e5ceb9,Anusha Palla,66,Other,Uttar Pradesh,Varanasi,1764526,High Income,Others,Homemaker,Single,6,41,2024-07-16,415,73040,37,36,Travel,93,119,11271.48,0.2965386978946627,-0.3238948797184506,-1.3719166536060885,0.7078158712291147,0
219cd66c,Nitesh Chakraborty,68,Other,Rajasthan,Udaipur,3780460,High Income,Others,Business Owner,Married,6,94,2024-05-20,291,225816,214,9,Healthcare,42,45,29664.0,1.7147708616884976,1.5162196690089458,0.2853041348321464,-1.1711935010116232,4
01799d3d,Raagini Mishra,18,Male,Delhi NCR,New Delhi,993507,Middle Income,Diploma,Business Owner,Divorced,3,84,2024-01-01,421,145245,147,25,Food & Beverages,25,22,19512.07,-0.2458818102649093,1.1690282447207578,-0.3420054291529482,-0.0577064656097044,2
4aa4d25f,Oeshi Johal,33,Female,Punjab,Patiala,2059368,High Income,Others,Government Employee,Married,6,62,2024-06-17,382,66468,19,32,Groceries,72,53,14953.77,0.5039633495138635,0.4052071112867442,-1.5404475812438752,0.429444112378635,0
8cccb84b,Lila Balasubramanian,62,Male,Maharashtra,Mumbai,176938,Low Income,Others,Homemaker,Single,7,11,2024-04-29,21,18480,211,9,Food & Beverages,107,25,2848.93,-0.8203472539535261,-1.3654691525830147,0.2572156468925153,-1.1711935010116232,1
8763dac6,Jonathan Wagle,19,Other,Punjab,Amritsar,1092254,Middle Income,Others,Homemaker,Divorced,6,17,2024-09-26,226,133114,184,49,Technology,47,94,47574.87,-0.1764121889984642,-1.1571542980101015,0.0044192554358353,1.612524087493174,0
6334ebe4,Zilmil Kala,55,Male,Kerala,Thrissur,377113,Middle Income,Postgraduate,IT Professional,Single,2,64,2024-04-03,345,188025,338,4,Entertainment,106,52,19987.93,-0.6795218978717145,0.4746453961443818,1.446294969670232,-1.519158199574723,1
9572d0e1,Tarak Kannan,47,Other,Gujarat,Vadodara,1190904,Middle Income,Diploma,IT Professional,Divorced,6,18,2024-09-23,246,196308,288,5,Technology,110,7,57434.26,-0.107010808319205,-1.122435155581283,0.9781535040097136,-1.449565259862103,1
30c0e84a,Nilima Rout,49,Other,Maharashtra,Nashik,2579530,High Income,Diploma,Government Employee,Single,1,14,2024-09-08,473,84667,357,15,Clothing,19,22,39240.81,0.8699031465425998,-1.2613117252965582,1.624188726621229,-0.7536358627359038,1
1cd94a90,Fitan Kashyap,64,Other,Uttar Pradesh,Agra,587275,Middle Income,Undergraduate,Homemaker,Divorced,8,38,2024-07-09,209,147763,148,24,Groceries,104,68,59495.02,-0.5316705753545885,-0.428052307004907,-0.3326425998397378,-0.1272994053223244,0
bd18e91d,Daniel Mangat,41,Male,Kerala,Kochi,724425,Middle Income,Postgraduate,Homemaker,Single,4,39,2024-06-09,130,30030,66,19,Technology,47,45,6172.69,-0.4351840131634034,-0.3933331645760882,-1.100394603522988,-0.475264103885424,2
aa706655,Chakradev Bir,35,Female,Uttar Pradesh,Varanasi,140451,Low Income,Others,Business Owner,Married,8,88,2024-05-22,289,176001,353,50,Luxury Goods,0,34,82703.3,-0.8460162674035426,1.307904814436033,1.5867374093683877,1.6821170272057937,3
6b8d1cda,Falak Gulati,35,Male,Tamil Nadu,Madurai,140001,Low Income,Undergraduate,Homemaker,Single,3,61,2024-08-07,355,299265,71,20,Food & Beverages,1,38,57427.76,-0.8463328474471886,0.3704879688579254,-1.053580456956936,-0.4056711641728041,2
da2fecb2,Kala Banik,67,Other,West Bengal,Durgapur,2448963,High Income,Undergraduate,Government Employee,Single,4,92,2024-01-26,94,33558,349,41,Electronics,88,63,4893.25,0.77804779863435,1.4467813841513082,1.5492860921155458,1.0557805697922145,3
f4ce3fdb,Aryan Mammen,65,Female,West Bengal,Siliguri,1435961,High Income,Postgraduate,IT Professional,Married,4,37,2024-07-02,176,29920,272,17,Food & Beverages,76,63,8367.48,0.0653895378046392,-0.4627714494337258,0.8283482349983476,-0.6144499833106639,1
100c9214,Triveni Gupta,65,Female,Tamil Nadu,Trichy,4235057,High Income,Others,Business Owner,Divorced,1,77,2024-02-12,307,247749,302,31,Electronics,114,74,67394.32,2.034584946358029,0.9259942477190262,1.1092331143946588,0.3598511726660151,4
ee93c31e,Girik Srivastava,70,Other,Uttar Pradesh,Agra,864388,Middle Income,Diploma,Homemaker,Married,8,33,2024-05-15,399,278901,283,20,Education,93,21,97891.64,-0.3367184739438275,-0.601648019149001,0.9313393574436616,-0.4056711641728041,1
c1cc0fd7,Jeevika Vala,59,Male,Gujarat,Rajkot,1507931,High Income,Postgraduate,Government Employee,Married,1,33,2024-01-28,128,32640,347,1,Food & Beverages,93,4,16087.29,0.1160212394517379,-0.601648019149001,1.5305604334891252,-1.7279370187125829,1
ca523c84,Shravya Varughese,27,Male,Maharashtra,Nagpur,2569243,High Income,Others,Homemaker,Divorced,8,35,2024-10-26,460,338560,131,5,Electronics,58,92,125098.92,0.8626661267448549,-0.5322097342913634,-0.491810698164314,-1.449565259862103,2
981fe129,Hritik Saxena,26,Male,Uttar Pradesh,Lucknow,1099928,Middle Income,Others,Homemaker,Single,8,40,2024-07-15,226,171986,257,49,Healthcare,34,33,19355.97,-0.1710134439874897,-0.3586140221472694,0.6879057953001921,1.612524087493174,3
fb5bdd28,Christopher Mannan,39,Other,Kerala,Thrissur,1708220,High Income,Undergraduate,IT Professional,Married,5,31,2024-08-31,452,266228,355,8,Entertainment,30,81,76293.37,0.2569267958112732,-0.6710863040066386,1.605463067994808,-1.2407864407242433,1
6ba0ce71,William Krish,27,Female,Gujarat,Rajkot,261339,Low Income,Undergraduate,Student,Divorced,3,83,2024-08-08,387,331272,235,46,Clothing,1,25,154041.78,-0.7609702044785118,1.134309102291939,0.4819235504095641,1.403745268355314,3
ba46747f,Prisha Bhardwaj,23,Other,Delhi NCR,New Delhi,4803232,High Income,Postgraduate,Government Employee,Single,4,26,2024-09-08,454,167526,295,11,Food & Beverages,45,62,47359.72,2.4343024270213647,-0.8446820161507326,1.043693309202186,-1.0320076215863834,4
0acab485,Yashodhara Wason,61,Male,Kerala,Kozhikode,695872,Middle Income,Others,Homemaker,Single,2,50,2024-08-20,269,52993,290,15,Healthcare,93,34,22278.06,-0.4552713686883389,-0.0114225978590814,0.9968791626361344,-0.7536358627359038,1
5747264b,Vritti Karnik,42,Female,Kerala,Kozhikode,415001,Middle Income,Diploma,Student,Divorced,5,54,2024-04-12,124,49476,311,39,Entertainment,38,81,10159.46,-0.6528672652191471,0.1274539718561937,1.193498578213552,0.9165946903669744,3
b24ea996,Aarush Sidhu,48,Other,Gujarat,Vadodara,4540269,High Income,Undergraduate,Student,Divorced,3,24,2024-11-03,93,56172,126,4,Technology,71,120,26557.6,2.2493050092052465,-0.9141203010083702,-0.5386248447303659,-1.519158199574723,4
601920d7,Ganga Soman,21,Female,Kerala,Thiruvananthapuram,376477,Middle Income,Postgraduate,IT Professional,Single,2,23,2024-03-16,282,51042,208,28,Food & Beverages,56,116,9329.92,-0.6799693310000673,-0.948839443437189,0.2291271589528841,0.1510723535281553,1
678ef6e6,Pallavi Goda,29,Male,Karnataka,Hubli-Dharwad,175660,Low Income,Postgraduate,Student,Married,6,57,2024-05-25,455,427700,156,41,Electronics,57,48,129660.8,-0.8212463412774804,0.2316113991426502,-0.2577399653340549,1.0557805697922145,0
aaa79512,Sarthak Sani,22,Female,Maharashtra,Mumbai,240275,Low Income,Diploma,Business Owner,Married,3,2,2024-05-22,49,22932,20,20,Electronics,78,61,11354.71,-0.7757889645659717,-1.6779414344423838,-1.5310847519306647,-0.4056711641728041,0
2c80e0ba,Omisha Varkey,68,Male,West Bengal,Durgapur,3601500,High Income,Diploma,Business Owner,Single,2,76,2023-12-21,25,22825,302,14,Technology,32,88,3995.49,1.5888704958865691,0.8912751052902074,1.1092331143946588,-0.8232288024485237,4
a7831f72,Vansha Dugar,38,Other,Maharashtra,Mumbai,246885,Low Income,Diploma,Homemaker,Single,3,44,2024-07-10,4,2624,45,26,Education,115,12,1242.18,-0.7711387554804177,-0.2197374524319942,-1.2970140191004056,0.0118864741029154,0
5cadc431,Vasudha Hayer,25,Male,Gujarat,Surat,4876280,High Income,Others,Government Employee,Divorced,3,39,2024-04-08,182,127946,3,4,Food & Beverages,107,59,28542.36,2.4856925137507973,-0.3933331645760882,-1.690252850255241,-1.519158199574723,4
7fe6bf94,Urmi Dugar,38,Female,Uttar Pradesh,Agra,406751,Middle Income,Diploma,Homemaker,Married,2,92,2024-08-30,215,75250,175,43,Groceries,50,10,8679.14,-0.6586712326859884,1.4467813841513082,-0.0798462083830579,1.1949664492174543,3
7128f4fa,Aashi Sharaf,44,Other,Kerala,Thiruvananthapuram,229317,Low Income,Diploma,Student,Married,7,44,2024-05-26,146,77234,61,47,Entertainment,99,105,26729.65,-0.7834980403843531,-0.2197374524319942,-1.1472087500890398,1.473338208067934,0
a0c5b8b8,Frado Bala,69,Female,Karnataka,Mangaluru,913957,Middle Income,Diploma,Homemaker,Divorced,2,4,2024-07-10,363,331056,199,4,Entertainment,3,56,161236.54,-0.301846126869421,-1.6085031495847462,0.1448616951339909,-1.519158199574723,1
6b4c8d24,Prisha Srinivasan,36,Female,Uttar Pradesh,Kanpur,126375,Low Income,Others,Homemaker,Married,2,84,2024-02-21,344,330928,178,47,Food & Beverages,25,44,34078.99,-0.855918891168786,1.1690282447207578,-0.0517577204434268,1.473338208067934,3
979b8023,Suhani Nori,39,Male,Punjab,Chandigarh,357860,Middle Income,Others,Homemaker,Divorced,2,91,2023-12-24,437,157320,104,36,Groceries,45,4,39681.85,-0.6930665991613016,1.4120622417224893,-0.744607089620994,0.7078158712291147,3
ce86fce9,Hema Prabhu,46,Male,Gujarat,Rajkot,592077,Middle Income,Postgraduate,Business Owner,Divorced,6,2,2024-02-16,61,37759,61,8,Entertainment,66,66,5902.04,-0.5282923145332828,-1.6779414344423838,-1.1472087500890398,-1.2407864407242433,1
608c9bb4,Benjamin Singh,47,Male,Punjab,Chandigarh,189282,Low Income,Undergraduate,Homemaker,Married,8,37,2023-12-05,478,439760,47,32,Education,66,109,189120.76,-0.8116631116007155,-0.4627714494337258,-1.278288360473985,0.429444112378635,0
c88c0170,Anay Bala,22,Male,Maharashtra,Mumbai,3177510,High Income,Postgraduate,IT Professional,Divorced,2,16,2024-06-27,95,48070,318,39,Food & Beverages,60,16,11538.1,1.2905887787634154,-1.1918734404389206,1.2590383834060246,0.9165946903669744,4
621b0318,Vyanjana Bhagat,62,Male,Kerala,Kochi,569652,Middle Income,Postgraduate,Business Owner,Divorced,3,60,2024-03-12,131,25414,33,11,Clothing,110,47,12121.81,-0.5440685533749695,0.3357688264291066,-1.40936797085893,-1.0320076215863834,2
903e3844,Banjeet Setty,26,Female,Maharashtra,Nagpur,3981168,High Income,Diploma,Student,Divorced,3,100,2024-05-04,159,69483,173,48,Education,5,45,33851.76,1.8559711892442277,1.7245345235818583,-0.0985718670094786,1.5429311477805538,4
6da13aec,Ladli Chandra,31,Female,Kerala,Thiruvananthapuram,4484857,High Income,Postgraduate,Homemaker,Single,3,38,2024-08-13,363,144837,89,10,Food & Beverages,71,27,46662.33,2.2103220461419,-0.428052307004907,-0.8850495293191495,-1.1016005612990034,4
76212b0f,Ayush Palla,27,Female,Delhi NCR,Ghaziabad,125486,Low Income,Undergraduate,Student,Single,8,29,2024-01-06,96,17184,10,16,Travel,28,110,3666.41,-0.8565443126327886,-0.7405245888642762,-1.6247130450627685,-0.6840429230232838,2
313771dd,Udyati Sarma,21,Female,Gujarat,Ahmedabad,141890,Low Income,Undergraduate,Homemaker,Single,1,37,2024-01-14,171,46854,11,10,Healthcare,11,110,18600.08,-0.845003914775084,-0.4627714494337258,-1.615350215749558,-1.1016005612990034,2
9947b4e5,Sudiksha Mallick,58,Male,Delhi NCR,Ghaziabad,278428,Low Income,Others,Homemaker,Single,1,50,2024-09-21,442,353158,153,40,Travel,102,4,152547.1,-0.7489479014432573,-0.0114225978590814,-0.285828453273686,0.9861876300795944,0
7e2ca277,Chameli Tank,67,Female,West Bengal,Kolkata,147028,Low Income,Others,Business Owner,Divorced,6,82,2024-03-18,34,4658,94,38,Groceries,13,79,1170.38,-0.841389274187856,1.0995899598631202,-0.8382353827530976,0.8470017506543546,3
4eee670e,Sarthak Subramaniam,19,Female,Uttar Pradesh,Agra,262885,Low Income,Undergraduate,IT Professional,Married,1,32,2024-07-29,297,203445,1,26,Groceries,117,100,55674.69,-0.7598825761507862,-0.6363671615778198,-1.7089785088816618,0.0118864741029154,0
e2e911c7,Vedant Shere,37,Other,Tamil Nadu,Chennai,3759642,High Income,Others,Government Employee,Married,8,8,2024-07-13,388,65184,351,4,Technology,14,3,26053.83,1.7001251653582308,-1.469626579869471,1.5680117507419666,-1.519158199574723,1
38bb62cc,Karan Raman,45,Female,Kerala,Thrissur,1787781,High Income,Undergraduate,Government Employee,Married,2,71,2024-06-05,5,1280,218,45,Food & Beverages,4,16,128.13,0.3128988510390739,0.7176793931461134,0.3227554520849878,1.3341523286426942,3
3f0ff9de,Hemang Dyal,69,Male,Delhi NCR,Gurugram,215726,Low Income,Undergraduate,Student,Divorced,4,11,2023-12-03,243,218943,303,36,Electronics,47,26,67974.79,-0.793059461213667,-1.3654691525830147,1.118595943707869,0.7078158712291147,1
0258312b,Kevin Khatri,58,Male,Punjab,Patiala,2125469,High Income,Others,Student,Single,4,70,2024-05-16,188,135548,225,8,Education,55,74,33294.97,0.5504661438806117,0.6829602507172946,0.3882952572774604,-1.2407864407242433,2
